docid;comment;label
250534;නැගණිය ඔබට ජය ! දළදා සමිදු පිහිටයි;POSITIVE
250534;අනුරංගට ඔල්මාදේ හැදිලද ?;NEGATIVE
250534;ජය වේවා සොයුරිය! ඔබට ත්‍රිවිදරත්නයේ සරණයි! වාහනය තුල සිටින සියලු දෙනාගේ ජිවිත තියෙන්නේ ඔබ දෙඅතේ බව අමතක කරන්න එපා. බිලා වාහන පදවන්නන්ට පාඩමක් වෙන්න කාන්තාවන්ට මේ අවස්තාව මුළු රට තුලම වීයාප්ත කරමු.අනුරංග ගැන මටහරිම දුකයි. කාන්තාවන්ගේ ශක්තිය මීටර් 100 දුවනෙකට විතරමද සමානකරන්න තියෙන්නේ ඔබට.;POSITIVE
250534;මට ඔබ ගැන ආඩම්බරයි;POSITIVE
250534;අනුරංග, මේ 21 වන සියවස. වෙනත් රටවලත් ගැහැණු බරවාහන පදවනවා. අපේ රට පමාවුණා කියලයි ලියන්න ඕනෑ. දිරිය දියණියට සුභ පැතුම්!;POSITIVE
250534;සියලු සේසත උගස්කර මැද පෙරදිගට යනවාට වඩා ඔබ ශ්‍රේෂ්ඨයි. අනුරංග කියන දේ ගණන් ගන්න එපා. මේ දේ කළේ තමන්ගේ කෙනෙක් නම් ඒ පැත්තට කතා කරාවි. පොල් කඩන ගැහැණුත් ලංකාවේ ඉන්නවා. මත්පැන්බීගෙන බස් පදවන පිරිමින්ට වඩා මේ දිරිය ලඳ උතුම්.;POSITIVE
250534;අනුරංගගේ අදහසට මගේ බලවත් කණගාටුව.පිරිමින් පරදවා දියුණුවට ක්‍රියාකරන උදාර ගැහැණුන් මේ සමාජයේ සිටින බව ඔබ නොදන්නවා වියහැකියි;NEGATIVE
250534;අනේ! අපේ පිරිමි අයට තියෙන රැකියා ටික ගන්න එපා;NEGATIVE
250534;ගැහැණු පිරිමි බේදයක් නැහැ, කාටත් ඕනෑම දෙයක් කරන්න පුළුවන්. කොහොමත් දකුණේ අය අය හැමදෙයටම දක්ෂයි. ඔබගේ හැකියාව අගය කරනවා. ඔබට බුදු සරණයි!;POSITIVE
250534;දිරිය කතක්. ඔබ රටට ආදර්ශයක් වේවා! ඔබේ පැතුම් ඉටුවේවා!;POSITIVE
250534;ඔබ ගැන මට ආඩම්බරයි.ඔබට මම සුබ පතමි.;POSITIVE
250534;ඔබ ගැන මට ආඩම්බරයි.ඔබට මම සුබ පතමි.;POSITIVE
250534;කොහොමත් අපේ රටේ ගැහැණුන්ගෙන් කන්න බලාගෙන එන්න පිරිමි ටික ඕක බොහොම හොදයි කියලා කියාවි. අනුරංග කියනවා වගේ පුලුවන් නම් පොල් කඩලත් දෙන්න කියාවි. මමත් හිතන්නේ මේ ළමයාට මීට වැඩිය හොඳයි ගෙදරට වෙලා මහත්තයාට තමන්ගේ යුතුකම් කරගෙන හිටියා නම්.;NEGATIVE
250534;ඔබට සුභ පැතුම්!;POSITIVE
250534;සුභ ගමන් ඔබට!;POSITIVE
250534;නුඹ අපේ රටට වාසනාවක්. අනුරංග මල්ලි සමහර පිරිමි දුර්වලයි ගෑනුන්ට වඩා. සිගරැට් එකක් නොබී අරක්කු ඩිංගක් නොබී අඩුම තරමෙ බුලත්විටක් හරි නොකා වාහනයක් එලවන්න බැරි රියදුරෝ කොච්චර ඉන්නවද අපේ රටේ. ඒ අතින් මෙයා වාසනාවක් නෙමෙයිද රටට. බුදුසරණයි සියළු දෙවි රැකවරණයි.;POSITIVE
250534;මා ඔබ ඉහළින්ම අගය කරමි.;POSITIVE
250712;ලොකු හාමුදුරුවොත් තරුණයනුත් අගය කරමි. නිසි දඬුවම හොරාට ලැබිල.;POSITIVE
250712;දයා අලහකෝන් මහතාගේ අදහස අනුමත කරමි.;POSITIVE
250712;"ගුටි බැට දෙන්නේ නැතුව බුදු බණ ටිකකින් හොරාව ඇරියා නම් ගොඩක් වටිනවා" ඒ අවුරුදු 2500 ට කලින් උනානම්. දැන් හොරුන්ට ඔය දීපු දඬුවම හොඳටම මදි.;NEGATIVE
250712;මීට වඩා හොද දඩුවමක් දෙන්න තිබ්බේ!!;NEGATIVE
250712;අද කාලේ හොරුන්ට බුදු බණ කියලා වැඩක් නැහැ.;NEGATIVE
250712;හාමුදුරුවෝ නුවණක්කාරව වැඩ කරලා තිබෙනවා;POSITIVE
250712;පොලිසියට බාරදුන්නා නම් සුලමුල හොයාගන්න තිබුනා.හොරුන්ට නම් කිසිම අනුකම්පාවක් නොදැක්විය යුතුයි.;NEGATIVE
250712;හාමුදුරුවන්ට කරදරයක් නොවීම ගැන හිතට දැනෙන්නේ පුදුම සහනයක්;POSITIVE
250712;ඒ සැළකීම නම් නියමයි;POSITIVE
250712;විහාරාධිපතීන් වහන්සේ මේ හොරාව දැක්කේ නැත්නම් මොකද වෙන්නේ? එදා රෑ උන් වහන්සේවත් මරලා පන්සලත් කොල්ල කනවා නේද? අඬු කඩලා පොලිසියට බාර දෙන්නයි තිබුනේ.;NEGATIVE
250712;අනේ මෙහෙමත් මිනිස්සු!;NEGATIVE
250712;හොරාට දැලි පිහියෙනුත් කිරිකන්න පුළුවන්. නමුත් හැමදාම බැහැ.හොට පැටලුනදාට ඉවරයි, ඔක්කොම සෙල්ලම්;NEGATIVE
250712;ෆෛරූස් සහෝදරයාගෙන් අහන්න කැමතියි පන්සලකට හොරෙක් පනින එකටත් බල සේනාවද වගකියන්න ඕනා කියලා. එතකොට පලස්තීනයේ බුරුතු පිටින් මිනිස්සු මරණ එකට කව්ද වග කියන්නේ.;NEGATIVE
250712;අනේ මෙහෙමත් හොරු!;NEGATIVE
251732;අනේ මෙහෙමත් මිනිසුන් වෙසෙන රටක්!!!;NEGATIVE
251732;මේ මාර්ගය හදා අවසන් බවක් පෙනෙන්නට නැහැ. මෙවැනි බාධක ඉවත් කිරීම,පාර දෙපැත්ත පුරවා සකස් කිරීම, මාර්ග සලකුණු සහ සංඥා ආදිය සළකුණු කිරීමට ඉතිරිව ඇති බව පෙනේ. ඒවා අවසන් කිරීමට පෙර ගමනාගමනය සඳහා පාර හැර තිබීමයි වැරැද්ද.;NEGATIVE
251732;අනේ මෙහෙමත් මිනිස්සු!;NEGATIVE
251732;රටට නිදහස ලැබිලා මෙපමණ කල් ගිහිල්ලත් තවම මෙම තත්ත්වයෙන් තියෙන්නේ ඔය වගේ සේවකයන් නිලධාරීන් නිසයි. ලංකාවේ බොහෝ තැන් වල හැටි ඔහොමයි. වැඩක් කෙරීගෙන යනකොට නීති පොත හරහට තියනවා. ඔය පාර කාපට් කරන එක විදුලිබල මණ්ඩලය දන්නේ නැත්නම් කණු ටිකත් කවුරුහරි ගලවාගෙන යයි. ඔහොම මිනිස්සු එක්ක මොන ආසියාවේ ආශ්චර්යද?;NEGATIVE
251732;බය වෙන්න එපා. ඔය කාපට් එක ඊළඟ වැස්සට ගැලවිලා යයි;NEGATIVE
251732;බලන්නකෝ මේක! වෙන රටවල මෙහෙම තියෙනවද? මේකට තමයි ආශ්චර්ය කියන්නේ!;NEGATIVE
251732;අනේ අම්මපා මෙහෙමත් රටක් මේකට කියන්නේ කර්පෙට් කරපු පාරක් කියලද;NEGATIVE
251732;කාපට් කරන්න කලින් කණුව කොහෙද තිබ්බේ. පාර කණුව හොයාගෙන ගියා නම්, මාර්ගය සංවර්ධනය කරපු අය විදුලිබල මණ්ඩලය දැනුවත් කල යුතුයි. යථාර්තය නම් ඔය පාර කිසි සැලැස්මක් නොකර හදලා මුදල් ගසා කැම.;NEGATIVE
251732;ආයතන 2 කේම හරක් ඉන්නවා වගේ මට තේරුම් යන විදියට.;NEGATIVE
251732;මේක මහා මෝඩ වැඩක්;NEGATIVE
251732;මේ ආයතන වල කට්ටියත් මේ ලයිට් කණුවටම තියලා ගැටගහන්න තියෙන්නේ;NEGATIVE
251732;ගවයන් නිලධාරීන් බවට පත් උනහම මෙහෙම දේවල් වෙනවා.;NEGATIVE
251732;ඔය වැඩේට නයකත්වය දුන්න ඔක්කොගෙම වැඩ තහනම් කරන්න ඕනේ ලංකාවේ එළිපිට වෙන දේවල් තමයි ඔය අපිට නොපෙනෙන ඔය වගේ දේවල් කොච්චර වෙනවා ඇතිද.;NEGATIVE
251830;බලන්න මිනිසුන්ගේ එකමුතුකම දුටුවම එතන කොපමණ ආත්මීය සුවඳක් තියෙනවද කියල ,,අපේ හිතටම කොපමණ ඒ සුවඳ දැනෙනවද ..? මිනිසුනේ අපිට අවශ්‍යම මෙපමණයි ..!!!;POSITIVE
251830;ඔහොම තමයි ඉන්න ඕන.;POSITIVE
251830;ලංකාවේ සදාකාලික සමයක් පවතීවා..;POSITIVE
251830;දේශපාලනයේදී සදාකාලික මිතුරන් හෝ සදාකාලික සතුරන් නොමැති බවට මේක හොඳ උදාහරණයක්.;POSITIVE
251830;විග්නේශ්වරන් මහා ඇමති තුමා උගත් බුද්ධිමතෙක්,එතුමාට ද්‍රවිඩ ඩයස්පොරාවෙන්, ද්‍රවිඩ සන්ධානයෙන්, විවිධ බලපෑම් තිබුනත් ඉදිරියේදී ආණ්ඩුකාර තුමා සමග සහයෝගයෙන් කටයුතු කරාවි.;POSITIVE
251830;අපි දන්නවා විග්නේශ්වරන් මහත්තයා බුද්ධිමතා කියලා. එතුමා සියල්ල සමබරව ගෙනයාවි.;POSITIVE
251830;දේශපාලනයෙන් මිදී යථාර්ථවාදීව අපේ ප්‍රශ්න විසඳා ගනිමු.;POSITIVE
251830;නල්ලම්, නල්ලම් , ඔන්න ඔහොමනෙ ඉන්න ඕනෑ. චන්ද්‍රසිරි මහතා හරි නිහතමානී මහත්තයෙක්. අපි ජාතිවාදී වියයුතු නැහැ. චන්ද්‍රසිරි මහතාණෙනි, ඔබ දිනේවා!;POSITIVE
251830;ඔහොම යමු, ඔහොම යමු!;POSITIVE
251830;පළාත් මහ ඇමැති සහ පළාත් ආණ්ඩුකාරවරයා මෙහෙම කතා කරකර ඉන්න එකෙන් අදහස් වෙන්නේ නැහැ උතුරේ සියලු ප්‍රශ්න විසඳෙනවා කියල.;NEGATIVE
251830;උදේ පාන්දරම හිත නිවෙන දසුනක් දුටුවා. ලංකාදීපයට යහපතක්ම වේවා.;POSITIVE
251830;සුළු ජාතික පක්ෂ වල දේශපාලනය සහ පැවැත්ම රැදී තියෙන්නේ ජාතිවාදය වපුරන තරමට තමයි.ජාතින් අතර සුහදත්වයක් වර්ධනය වෙනවා දකින්න ඔවුනට අවශ්‍ය නැහැ.එහෙම වුනු දවසට ඔවුන්ට පැවැත්මක් නැහැ..ඒ හින්ද ඔවුන් බලන්නේ ගිනි තියන්න. පුළුවන් තරම් ගිනි තියන්න.ඒ ගින්නෙන් කට්ටිය පිච්චෙන තරමට තමන්ගේ හොද්ද බොරයි..එත් කට්ටිය නොදන්නා සත්‍යය ඒගින්නෙන් තමාටත් අවසානයේ පිච්චෙන්න වෙනවා කියන එකයි. එක ඉතිහාසය මැනවින් ඔප්පු කලා.අද මේ ගිනිතියන්න හදන අයගේ අනාගත ඉරණමත් එකම තමයි.;NEGATIVE
251830;නියමයි;POSITIVE
251830;ඇත්තටම හරි සතුටුය;POSITIVE
251830;අනේ වාසනාවන්!;POSITIVE
251830;මිනිසුනේ අපිට අවශ්‍යම මෙපමණයි ..!;POSITIVE
251830;අපිත් කොච්චර නම් කැමතිද හැමෝම එකමුතුව වැඩ කරනවා නම්...;POSITIVE
251830;පිටින් පෙන්වන සුහදත්වය ඇතුලතිනුත් තිබුනොත් තමයි එ්ක නියම සුහදත්වයක් වෙන්නේ.;POSITIVE
251830;නියමයි මහා ඇමතිතුමා, ඔහොම යමු;POSITIVE
251830;අපි විග්නේශ්වරන් මහා ඇමතිතුමාට ආචාර කරමු.;POSITIVE
251830;එකමුතු උනත් ක්‍රියාවෙන් වැඩ නැත්නම් මේ එකතු වීමෙන් ඵලයක් නැද්ද ?;NEGATIVE
251830;ලංකාවේ පොදු ජනයා අතර තියෙන සහජීවනය , අනනෝන්‍ය අවබෝදය සැමදාම කලේ ජාතිවාදයේ ගිනි අවුළුවා ඒ ගින්නේ උණුසුමෙන් තම දේශපාලනය උණුසුම් කරගන්න එක. මේ දක්වා රට කරපු පක්ෂ දෙක දිගින් දිගටම කරපු වැරදී නිසාවෙනුයි සුළු ජාතික පක්ෂ බිහි උනේ. විශේෂයෙන්ම ජේ ආර් කරපු සමානුපාතික නියෝජන ක්‍රමය රටටම හෙනයක් වී අද වනවිට පිලිලයක් වී තිබෙනවා. එක පුද්ගලයෙකු වටා අතිශය ලෙස බලය රැස්කොට විදායක ජනපති ක්‍රමයක් බිහිකිරීම තුලින් රට සැමදා දුටුවේ එකාදිපති පාලනයකුයි. ඉදින් , පින්තුරවලට හිනාවෙලා, පස්සෙන් වින කටින පිළිවෙතක් හැම දේශපාලකයෙකුම වගේ අනුගමනය කරනවා. අවාසනාව නම් අහිංසක මහජනයා එකිනෙකා අතර තිබු අවබෝදය මුන් නිසා බිඳ වැටීමයි.;NEGATIVE
251830;බන්දුල පෙරේරා තරම් ජාතිවාදය පතුරවන , කටමැත දොඩවන මෝඩයෙක් තවත් නැහැ. ඔබගේ ඉතිහාසය එ්ක හොඳින්ම ඔප්පුකරනවා.;NEGATIVE
252186;මේවා කරන අයට දෙන්න ඕන මරණ දඩුවම.;NEGATIVE
252186;මේ දිහා බලනකොට පේනවා ලංකාවේ මිනිස්සුන්ගේ ඉරිසියාව හා හැගීම් වලදී තිරිසන් ගති පෙරට වඩා දැන් වැඩියෙන් ඉස්මතුව එන බව.;NEGATIVE
252186;මේ නරුමයට වැඩි දොහක් නොයා සොබාදහම දඬුවම් දේවි.;NEGATIVE
252186;අරාබියේ වගේ අත් දෙකම මුලින්ම කපන්න තියෙන්නේ ආයිත් ජීවිතේටම පිහියක් අල්ලන්න බැරි වෙන්න.;NEGATIVE
252186;ඔය සරුසාර ලැබූ ගස් ටික කපාපු නරුමයාට බොන වතුරත් කන කෑමත් බඩේලිය යන්න ලැබේවා !;NEGATIVE
252186;කපන්න එක පිහි පාරයි. නමුත් හදන්න මොන දහඩියක් හෙලන්න ඇද්ද? නරුම ක්‍රියාවක්.;NEGATIVE
252186;මේවා ඵල දෙන්න ඕනේ කරපු අයට;NEGATIVE
252186;මෙහෙමත් අමන මිනිස්සු;NEGATIVE
252186;තම වපුරන දෙයට අනුව ඵලදාව ලැබේ. මෙම සාපරාධී ක්‍රියාව සිදුකළ අයටද මෙලොවදීම එහි විපාකය ලැබෙනු ඇත.;NEGATIVE
252186;හිත්පිත් නැති නරුම ක්‍රියාවක්. ගස් මොනවා කළාටද මෙවන් විනාශයක් කළේ? ඉතාම තිරිසන් ක්‍රියාවක්. දැඩි දඩුවම් පමුණුවන්න.;NEGATIVE
252186;දරුවෝ වගේ ආදරෙන් රැක බලාගත්තු මේ වගාව හානි කළ මේ නරුමයට තමාගේම අඹු දරුවන්ටත් මේ දේ කරන්න බැරිවෙයි කියල හිතන්න අමාරුයි.;NEGATIVE
252186;ඉරිසියාව නමැති සුව කල නොහැකි රෝගයෙන් පෙලෙන අයගේ/අයකුගේ ,මහ පොලොව නුහුලන අපරාධ තමා මේවා.;POSITIVE
252186;හෙන ගහන්න ඕනා මේ වගේ අයට;NEGATIVE
252186;මල්ලි ගොවිතැනක් කරලා වගාව පළ දරනකොට සිතට හරිම සතුටක් වගේම මේවගේ දෙයක් දකිනකොට ඇතිවෙනනේ හරිම කලකිරීමක් දුකක්. නමුත්‍ ඔබ දක්ෂ උත්සහවන්ත තරුණයෙක්. ඔබ‍ට එය දරාගෙන ඉදිරියට යන්න හැකියාවක් ඇතිබව මා තරයේ විශ්වාශ කරමි. ඔබට ජය.;POSITIVE
252186;අනුන්ගේ දුක තමා සමහර අයගේ සතුට;NEGATIVE
252186;මේක සොබාදහමට කරපු අපරාදයක් ඔහුට සොබා දහමෙන්ම වන්දි ලැබෙයි;NEGATIVE
252186;මේ අපරාදය කරපු අයට පඩිසන් දෙන්න ඕනේ;NEGATIVE
252186;තිරිසන් මිනිස්සුනේ ඉන්නේ. කොච්චර මහන්සියෙන්ද මේ පැපොල් ගස් හදල තියෙන්නේ. අද තමන්ගේම කියන අයගෙන් තමයි හානි වෙන්නේ;NEGATIVE
252186;කොච්චර අමාරුවෙන් වෙන්න ඇද්ද මේ මනුස්සයා මේ ටික වවාගන්න ඇත්තේ? මේ වගේ නරුම වැඩ කරන මිනිස්සුත් ඉන්නවානේ ඇත්තට?;NEGATIVE
252186;ඇයි මිනිසුන් මෙච්චර නරක?;NEGATIVE
252186;කුහක රටේ මොන කතාද? මේ වගේ ඉරිසියාව කුහක කම පිරුණු රටක් මේ ලෝකේ නොපවතීවා;NEGATIVE
252186;මීට වැඩිය හොදයි ඒ මනුස්සයව මරල දැම්මනම් (අ) ...;NEGATIVE
252186;වගකිවයුත්තගෙත් ඔය විදියටම කපල දැම්මා නම් හරි.;NEGATIVE
252191;අව්වේ තියන රැස් මාලා අඩුවේවා දැවෙන දෙපාවල දිය ගඩු නොම ඒවා කැලේ සතුන්ගෙන් අනතුරු නොම වේවා ඇසේ කදුළු දෙන්නම් - වැසි වසී වා !;POSITIVE
252191;ලස්සන ෆොටෝ එක;POSITIVE
252191;අපේ රටේ කොච්චර සල්ලි තොගයක් නාස්ති කරනවද බොරු ප්‍රචාර වැඩ වලට. තම තමන්ගේ විනෝද වැඩ වලට. මේ සල්ලි මහජන සල්ලි. වතුර ජීවත්වෙන්න නැතිවම බැරි දෙයක්. ඇයි කොටසක් වතුර නැතිව දුක් විදින්නේ තව කොටසක් රජ සැප විදින්නේ ?;NEGATIVE
252191;දේශපාලකයෝ අපි පත් කරන්නේ මේ වගේ ප්‍රශ්න වලට උත්තර හොයන්ඩ, නැතිව කාර් රේස් යන්ඩ නෙමේ.;NEGATIVE
252191;කරුණාකර වගාවන්ට කියල වනාන්තර එලි පෙහෙළි කරන්නෙපා. ඒවා ජාතික අපරාධ. දේශපාලුවෝ එහෙන් වනාන්තර තමන්ගේ බූදලේ වගේ හිතුමතේ ලියල දෙනවා. මෙහෙන් ගම්මු හේන් ගොවිතැනටයි කියල වනාන්තර එලි කරනවා. එහෙමනම් දැන් ඒවායේ විපාකත් ගෙවන්න වෙනවා.;NEGATIVE
252191;මේකට තමයි කියන්නෙ කොළඹට කිරි ගමට කැකිරි කියලා.පව් අහිංසක දරුවො පාසලකට යනබවක්වත් පෙනෙන්නෙ නැහැ වගෙයි.;NEGATIVE
252191;මේ මිනිස්සුට ඉන්න හිටින්න හරියට ගෙයක් දොරක් නැතුව මොන තරම් දුක් විදිනවද? කෝ දේශපාලුවෝ මේ මිනිස්සුගේ දුක පෙනෙන්නේ නැද්ද? අහිංසක මිනිසුන්ගේ ඡන්දය අරන් මේ අය සුරසැප විදිනවා.;NEGATIVE
252191;මේ රට රට පාලනය කරන සමහර පාලකයින් කරන වැඩ දැක්කම ස්‍‍භාවධර්මයත් කුපිත වෙනවා. ඉතින් කොහෙද වැස්ස;NEGATIVE
252191;ඔයතරම් දෙමල ජනතාවට ආදරේ කරන උතුරු පළාත් සභාව කෝ දැන්. කෝ කට අරිනවා ඒ ගැන. රට පුරා නයිට් රේස් තියන ඇමතිවරුන්ගේ පවුල් පිටින් ලෝක සවාරි ගෙනියන ආණ්ඩුව තමන්ට ජෝගි නටන්න බදු ගෙවන අසරණ ජනතාව වෙනුවෙන් පිපාසයට බොන්න දිය පොදක් දෙන්න හිතන්නේ නෑ;NEGATIVE
252191;අපේ රටේ ජල කළමනාකරණය නම් හරිම දුර්වලයි. කුඩා රටක් වෙලත් එක ප්‍රදේශයක් ගං වතුරින් පීඩා විදින කොට තව ප්‍රදේශයක් බොන්න වතුර පොදක් නැතුව දුක් විඳිනවා. තවත් ප්‍රදේශවල වගා කරගන්න වතුර නැතුව ගොවියෝ වස බොනවා. රටේ ජල මුලාශ්‍ර ආරක්ෂා කරගැනීමක්, ඒවා නිරන්තර නිරීක්ෂණය කිරීමක් හෝ අතිරිකත්ත ජලය කළමනාකරණය පිළිබඳව අදාල බලධාරීන්ට එතරම් උනන්දුවක් නැති බවයි පෙනෙන්නේ. මුහුදු වතුර පිරිසිදු කර ප්‍රයෝජනයට ගන්න රටවල් දිහාවත් බලල අපේ වගකිවයුත්තන් අහසින් නොමිලේ වැටෙන වතුර ටිකවත් නිසි පරිදි කළමණාකර ගන්නවා නම් හොඳයි. ෂෙලාන්සියුස් මහත්මයා, ඒක පුද්ගල අදායමෙන් කියවෙන්නෙ නැනේ රටේ හැමෝටම එම ගාණ ලැබෙනවා කියලා. ඒක පුද්ගල අදායම කියවන්න ඕන ගිනි දර්ශකයත් සමග. අපේ රටේ අදායම බෙදීයාමේ විෂමතාවය ඉහල අගයක් වන අතර රටේ සමස්ත අාදායමෙන් වැඩි ප්‍රමාණයක් සුළු පිරිසක් අතට යද්දී බහුතරයකට වෙන්නේ ඔහොම දුක් විදින්න තමයි;NEGATIVE
252191;පාලකයෝ සියලු දෙනාම දකින්නේ යන එන මග ප්‍රසිද්ධ නගර ගම් වල තියෙන දේවල් විතරයි. පොඩ්ඩක් ඇතුලට ගිහිල්ල බැලුවොත් ජනයාගේ අඩු පාඩු පොදු පහදුකම් ගොඩක් තියෙනවා.;NEGATIVE
252191;පාසල් යායුතු වයසේ දරුවන් විදින දුක දැක්කම හරිම අසරණ හැගීමක් හිතට ඇති වෙනවා. එත් මොනව කරන්නද. චන්ද කාලෙට එක උදලු තලයක් ගෙනත් දුන්නම අපේ සමහරුන්ට ඇති.;NEGATIVE
252191;අනේ මේ ඔක්කොම අසරණ මිනිස්සු. මේ අයට අපි ඔක්කොමල එකතුවෙලා පිහිට වෙන්න බලමු.;POSITIVE
252191;අපේ රටේ ඇති තරම් වතුර තියනවා එකම වරද ඒවා හරි හැටි බෙදා හැරීමේ කලමනා කාරිත්වය නැති වීමයි. අායෙත් රටනම් හදන්න බැරි ගානට විනාශ වෙලා තියෙන්නේ.;NEGATIVE
252191;මේ රටේ දේශපාලුවන්ට මේ මිනිසුන්ගේ දුක්බර ජීවිතයට බොන්න වතුර ටිකවත් දෙන්න බැරිනම් මහජන නියෝජිතයෝ මොකටද මේ රටට?;NEGATIVE
252191;දේශපාලකයෝ පුළුවන් නම් නියන් ආධාර වලින් හොරා කන්න බලාගෙන ඉන්නවා ඇති දැන්. කට මැදගන ඇත්තේ දැන්.;NEGATIVE
252191;ඉක්මනට වහින්න කියලා අපි සේරම ප්‍රාර්ථනා කරමු.;POSITIVE
252383;දරු සෙනහස නොහඳුනන සමහරුන්ට අපූරු ආදර්ශවත් දසුනක්;POSITIVE
252383;තල්ලු කලපු ඒ වඳුරා නම් සල්ලාල , කුපාඩි වදුරෙකි. පරිණාම වාදයෙන් පැවත එන මිනිස් වඳුරෝ දිහා විමසිල්ලෙන් බලනවිට මේ ක්‍රියාකාරිත්වය තවත් ඛේදජනක සිද්ධියක්;NEGATIVE
252383;මෙය සතර අපායෙන් එකකි. වැදිරිය පැටවකුගේ බර දරාගන දුක් විද අවසානයේ මෙලොවට බිහිකිරීමට වින්ද දුක ගැනයි මට ගොඩක්ම කණගාටු. කිසි දුකක් නැතුව විනෝදයෙන් සිටි වදුරා කල වැඩේ කොතරම් අසාධාරණද? මිනිසුන් අතරත් මෙවැනි පිරිමින් සිටිති. පැටවා මැරී ඇත්තේ පියාගේ පහරදීම් වලින්. ගිය ආත්මේ මේ පිරිමි වදුරා අරක්කු බීල, බීලා මැරුන මිනිහෙක් වෙන්න ඇති.;NEGATIVE
252383;සසර දුක මෙනෙහි කරමින් අපි සැවොම නිවන් අරමුණු කර ගනිමු!;POSITIVE
252383;සසර දුක නැති කර ගනිමු මුනිඳු බන අසා!;POSITIVE
252775;ජල කළමනාකරණය පිටරැටියන්ට ඕනෑ විදියට කරන්න ගියාම මෙවැනි අභාග්‍යසම්පන්න අවස්ථා ඇතිවෙනවා.;NEGATIVE
252775;කෝටි ගණන් කාර් රේස් වලට වියදම් කරන රටේ අසරණ වූ මිනිසුන්ට වතුර බිඳක් දෙන්නවත් සල්ලි නැහැ!;NEGATIVE
252775;මෙන්න මේ නිසා තමයි අපි පිරිසිදු පානීය ජල ව්‍යාපෘතියක් සදහා අප්‍රිකාවට ලබා දුන් ඩොලර් මිලියන ගණනක ආධාර මුදල ඉතා ඉහළින් අගය කළයුත්තේ.;POSITIVE
252775;මේවා දැක්කම පපුව පිච්චිලා යනවා.පවු මේ අහිංසක මිනිස්සු.;NEGATIVE
252775;මෙම පෙදෙස්වල ජීවත්වන දුප්පත් ගොවි ජනතාවට ද පානීය ජල පහසුකම් ලබාදීම ගැන බලධාරින්ගේ අවධානය යොමුවේවා !;POSITIVE
252775;කණගාටුදායක පුවතක්;NEGATIVE
252775;කාර් රේස් වලට යන සල්ලි වලින් ටිකක් අරගෙන මේ මිනිස්සුන්ට බොන්න වතුර ටිකක් දෙමු. මිනිස්සුන්ගේ ජීවන තත්වය උසස්වෙන දියුණුවක් හැර වෙනත් දියුණුවකින් ඇති පලයක් නෑ.;NEGATIVE
252775;අපේ මහා මිනිස්සුන්ගේ ඇස් පොට්ට වෙලාද මෙවෙනි දේවල් නොපෙනෙන්නේ ......මේ අසරණ මිනිසුන්ට ජලය සපයන මාර්ගයක් සොයන්න බැරිද ......වැඩකට නෙති දේවලට මිලියන ගණන් වියදම් කරනවා;NEGATIVE
252775;ආසියාවේ ආශ්චර්ය!;NEGATIVE
252775;ආසියාවේ ආශ්චර්යය මිනිස්සු මඩ වතුර බොති;NEGATIVE
252775;පිරිසිදු වතුර ඉල්ලා ආණ්ඩුවෙන් වෙඩි කා නසිනවට වඩා මඩ වතුර බීම යෙහෙකැයි ඔවුන් සිතනවා ඇති.;NEGATIVE
252775;මේ පැතිවල ඉන්න මිනිස්සු හැමදා දුක් විදිනවා. ඒත් ඒ අය තේරුම් ගන්නේ නැහැ දුක් විදින්නේ මේ රටේ පාලකයන් කරන වැරදි වලින් කියා. පව් අසරණ මිනිස්සු;NEGATIVE
253415;සාර්ථක පිම්ම...;POSITIVE
253415;මොනවද ඉතින් ! හාමතේ ඉන්න අලි පැටවුන් බලලා ආපසු යයි ..පැටවුන්ට කොහෙන්ද ? ගජමුතු .;NEGATIVE
253415;ගොන් පාර්ට්!;NEGATIVE
253415;අලින්ව බලාගන්න හැටි බලන්න හොරෙන් යනවා වගේම තමයි අලින්ව පන්නන්නත් හොරෙන්ම තමයි ගියේ... නේද ඇමති තුමා?;NEGATIVE
253415;ජයවේවා!;POSITIVE
253415;අසරණ අලි පැටියෙක් මැරුණ එක විතරයි අන්තිමට වුණේ.;NEGATIVE
253415;අලිපොත නැතිවුණාට පස්සේ හීලෑ අලින්ට (ඇතින්නියන්ට ) වැඩියෙන් අලි පැටව් හම්බවෙන්නට පටන් ගත්තා. අනේ මෙහෙම ලංකාවක්!;NEGATIVE
253415;මෙයා අලි ගැන හරි සැළකිලිමත්;POSITIVE
253415;මෙතුමාගේ විෂයට අයිති කාරණා ගැන මෙහෙම උනන්දු වීම ගැන සන්තෝෂයි.;POSITIVE
253415;තව ටික කලකින් ආණ්ඩුවේ අයට දුවන්න වෙන්නේ ඔහොම තමා. මෙයාට වෙන හම්බු කරන්න විදියක් නැති නිසා මෙහෙම හරි හම්බු කරනවා.;NEGATIVE
253415;ගේට්ටුවෙන් පනින්න ඇති උවමනාව මොකක්ද?. මේවා එතුමන් ලගේ කෙටි චිත්‍ර පටි.;NEGATIVE
253415;මෙතුමාගේ වැඩ කිඩ දැක්කහම ඇග කිලිපොලා යනවා. නිර්බීත ජාතික නායකයෙක්. අපිව කුල්මත් කරන මේ වගේ වීරවරුන්ට ජන්දය නොදී ඉන්නේ කෙසේද ?;POSITIVE
