,Word,Coefficient
5273,දැනගන්න,-2.7955082330558087e-06
514,අපරාදයක්ද,-3.0727304858840624e-06
6378,නීසි,-3.0727304858840624e-06
1477,ඇළ,-7.484167039271451e-06
3799,ගස්සා,-7.484167039271451e-06
3802,ගසාකන,-7.484167039271451e-06
3805,ගසාකන්න,-7.484167039271451e-06
3942,ගෑවිලා,-7.484167039271451e-06
3982,ගිල්ල,-7.484167039271451e-06
5852,දොලෙන්,-7.484167039271451e-06
6718,පන්න,-7.484167039271451e-06
7382,පිටි,-7.484167039271451e-06
7840,පොදෙන්,-7.484167039271451e-06
8117,බාගයක්ම,-7.484167039271451e-06
9164,මුදලෙන්,-7.484167039271451e-06
10316,වගකිවයුතෝ,-7.484167039271451e-06
11206,වෙකරන,-7.484167039271451e-06
11542,සතාසීපාවා,-7.484167039271451e-06
11579,සදහටම,-7.484167039271451e-06
11916,සාකාච්ච,-7.484167039271451e-06
12098,සිඩ්නි,-9.217048864066971e-06
1649,ඉරිසියා,-1.5570186489703225e-05
2669,කම්මැලියන්ට,-1.5570186489703225e-05
2672,කම්මැළි,-1.5570186489703225e-05
2679,කමේ,-1.5570186489703225e-05
5038,දගල්ලන්න,-1.5570186489703225e-05
6421,නෙවි,-1.5570186489703225e-05
10900,විදවන්නේ,-1.5570186489703225e-05
11391,ශාන්ල,-1.5570186489703225e-05
12826,හිටියම,-1.5570186489703225e-05
1178,ආයෝජකයෝ,-1.6580350029188475e-05
3984,ගිලුණු,-1.6580350029188475e-05
4977,තොටුපොල,-1.6580350029188475e-05
5298,දැනුවත්ව,-1.6580350029188475e-05
7471,පිරිවැයක්,-1.6580350029188475e-05
8204,බැලුවද?,-1.6580350029188475e-05
11884,ස්ථාවරත්වයක්,-1.6580350029188475e-05
648,අම්මව,-2.382826696493539e-05
3727,ගනීවිද,-2.382826696493539e-05
6156,නැන්දම්මාගේ,-2.382826696493539e-05
7876,පොවපු,-2.382826696493539e-05
8987,මැරුණම,-2.382826696493539e-05
10253,ලේලිගේ,-2.382826696493539e-05
10403,වදාපු,-2.382826696493539e-05
11651,සමන්ති,-2.382826696493539e-05
444,අනුගහය,-2.5651956595437644e-05
1476,ඇහෙම,-2.5651956595437644e-05
2728,කරන්,-2.5651956595437644e-05
5735,දෙවියන්ටම,-2.5651956595437644e-05
6810,පරිසන්,-2.5651956595437644e-05
7204,පාලක,-2.5651956595437644e-05
7748,පෙනිලා,-2.5651956595437644e-05
11935,සාපය,-2.5651956595437644e-05
11936,සාපයක්ම,-2.5651956595437644e-05
12739,හැප්පෙන්න,-2.5651956595437644e-05
12953,හුනියමක්,-2.5651956595437644e-05
8661,මනුස්සයෙක්ගේ,-2.6644310275454537e-05
8791,මහත්මා,-2.6644310275454537e-05
11740,සමැදා,-2.6644310275454537e-05
455,අනුබව,-2.993176340829125e-05
2148,එයාලව,-2.993176340829125e-05
3235,කියලියි,-2.993176340829125e-05
4404,ජාතිකයාගේ,-2.993176340829125e-05
8224,බෑනේ,-2.993176340829125e-05
9901,රිංගන්න,-2.993176340829125e-05
8309,බුදියගෙන,-3.114037297940645e-05
1204,ආර්ථිකයට,-4.042865517875485e-05
3723,ගනිල්ලද,-4.042865517875485e-05
3841,ගානක,-4.042865517875485e-05
3887,ගැනිල්ල,-4.042865517875485e-05
6114,නැත්,-4.042865517875485e-05
6322,නිව්,-4.042865517875485e-05
7112,ප්‍රාන්ත,-4.042865517875485e-05
7113,ප්‍රාන්තයට,-4.042865517875485e-05
8015,බලපෑමක්,-4.042865517875485e-05
8732,මවනවා,-4.042865517875485e-05
9126,මිලයන,-4.042865517875485e-05
9156,මුදලද,-4.042865517875485e-05
10361,වටින්නේ,-4.042865517875485e-05
11337,වේල්ස්,-4.042865517875485e-05
11802,සවුත්,-4.042865517875485e-05
1536,ඉතිරේවා,-4.5426861776745635e-05
2500,කටා,-4.5426861776745635e-05
4878,තිලින,-4.5426861776745635e-05
5306,දැනේවා,-4.5426861776745635e-05
5325,දැල්,-4.5426861776745635e-05
5426,දිසා,-4.5426861776745635e-05
6411,නෙතු,-4.5426861776745635e-05
7447,පියුම්,-4.5426861776745635e-05
8608,මධුක,-4.5426861776745635e-05
8893,මාම,-4.5426861776745635e-05
9953,රූපා,-4.5426861776745635e-05
10555,වසන්තයක්,-4.5426861776745635e-05
11051,විලක්,-4.5426861776745635e-05
11774,සරු,-4.5426861776745635e-05
12088,සිටියත්,-4.5426861776745635e-05
12214,සිලක්,-4.5426861776745635e-05
11792,සල්ලියක්,-5.045965843185491e-05
12879,හිතෙන්නෙ,-5.045965843185491e-05
7475,පිරිසකට,-5.381966778711615e-05
200,අටක්,-6.825846011842548e-05
828,අවතාර,-6.825846011842548e-05
829,අවතාරවලට,-6.825846011842548e-05
8401,බොරුකාරයෝ,-6.825846011842548e-05
11234,වෙනවනම්,-6.825846011842548e-05
12301,සුනාමි,-6.825846011842548e-05
1329,ඇතුලට,-0.00010437238777592931
1387,ඇමතිවරයා,-0.00010437238777592931
2578,කතිරේ,-0.00010437238777592931
3355,කුට,-0.00010437238777592931
3425,කෙනකුට,-0.00010437238777592931
6767,පරදිද,-0.00010437238777592931
8337,බෙදයත්,-0.00010437238777592931
8363,බේදය,-0.00010437238777592931
9169,මුනට,-0.00010437238777592931
9415,මොලේට,-0.00010437238777592931
12638,හානිය,-0.00011185655481520077
7987,බලගතු,-0.00011375898960941776
3002,කාටහරි,-0.00011812843311096581
8176,බැර,-0.00011812843311096581
8692,මර්දනය,-0.00011812843311096581
9227,මෙච්චරයි,-0.00011812843311096581
11825,සහන්ට,-0.00011812843311096581
13093,හෝදගන්න,-0.00011812843311096581
12573,හමුදාවට,-0.00012737296390454234
2790,කරුණවන්ත,-0.00014497059592410543
3280,කිරිවලි,-0.00014497059592410543
5992,නර්ස්,-0.00014497059592410543
6025,නවන්නේ,-0.00014497059592410543
7288,පැනින්,-0.00014497059592410543
7893,පෝසත්,-0.00014497059592410543
9050,මිනිසටයි,-0.00014497059592410543
12762,හැමරටක්ම,-0.00014497059592410543
1564,ඉදිරියේද,-0.00014614814293622392
3335,කීදෙනෙක්,-0.00014614814293622392
5565,දුසින්,-0.00014614814293622392
7100,ප්‍රස්ද්ධ,-0.00014614814293622392
11476,සංවිධාන,-0.00014614814293622392
13004,හෙළුව,-0.00014614814293622392
2112,එන්නෙත්,-0.0001796000558366116
2278,ඒවටත්,-0.0001796000558366116
2372,ඔයාලත්,-0.0001796000558366116
3820,ගහනවකෝ,-0.0001796000558366116
5929,නටනකොට,-0.0001796000558366116
345,අධ්‍යාත්මික,-0.00018229341645868377
1177,ආයේ,-0.00018229341645868377
1467,ඇහැ,-0.00018229341645868377
2867,කවදාකවත්,-0.00018229341645868377
3645,කෞෂි,-0.00018229341645868377
4467,ජීවිතයකට,-0.00018229341645868377
7441,පියාගෙන,-0.00018229341645868377
12461,සෝබනයට,-0.00018229341645868377
12641,හානිවෙනවා,-0.00018229341645868377
12948,හුඟ,-0.00018229341645868377
1662,ඉල්ලන්න,-0.00018743314160446918
2354,ඔයගොල්ලන්ගේ,-0.00018743314160446918
3269,කියූ,-0.00018743314160446918
4289,ඡන්දේ,-0.00018743314160446918
8402,බොරුකියලා,-0.00018743314160446918
6136,නැතිවම,-0.00025496030962554334
6997,ප්‍රචාර,-0.00025496030962554334
4839,තියනවලු,-0.0002728392117476992
4970,තොටු,-0.0002728392117476992
7882,පොළවල්,-0.0002728392117476992
1309,ඇතිව,-0.00029264468165183415
12849,හිතලා,-0.0003041321690730757
3201,කියනවිදිහට,-0.00034302028241042494
6817,පරිසරයෙන්,-0.00034302028241042494
10168,ලැබෙනවානම්,-0.00034302028241042494
11906,සාකච්චා,-0.00034302028241042494
2265,ඒගොල්ල,-0.0003436350572230849
2417,ඔහොමම,-0.0003436350572230849
4756,තැනකම,-0.0003436350572230849
5061,දනය,-0.0003436350572230849
6012,නවත්තල,-0.0003436350572230849
9791,රථවාහන,-0.0003436350572230849
10421,වනසනකොට,-0.0003436350572230849
11890,ස්පීඩ්,-0.0003436350572230849
12248,සීමා,-0.0003436350572230849
839,අවනම්බු,-0.000360767425891302
3484,කෙළලා,-0.000360767425891302
4728,තාත්තලට,-0.000360767425891302
4729,තාත්තලා,-0.000360767425891302
5123,දරුවන්ටත්,-0.000360767425891302
8287,බීලා,-0.000360767425891302
12357,සූදු,-0.000360767425891302
13107,ළංවෙනවා,-0.000360767425891302
1460,ඇසුරි,-0.0003737340034125538
2452,ඕව,-0.0003737340034125538
12346,සුසිරි,-0.0003737340034125538
7276,පැතිවල,-0.00037405246023295227
12751,හැමදා,-0.00037405246023295227
1047,ආකාරයට,-0.0003775572725760416
5837,දේශයයි,-0.0004000959480165837
7287,පැනල,-0.00040669606493258135
8611,මනමාලි,-0.00040669606493258135
9161,මුදලි,-0.00040669606493258135
500,අපචාර,-0.0004098855258853384
698,අයගෙම,-0.0004098855258853384
2383,ඔලුවෙන්,-0.0004098855258853384
2394,ඔවුන්ගේම,-0.0004098855258853384
3891,ගැනීම්,-0.0004098855258853384
7900,බංකොලොත්ද?,-0.0004098855258853384
9439,මෝඩ?,-0.0004098855258853384
10410,වධ,-0.0004098855258853384
10983,විඳීම්,-0.0004098855258853384
12809,හිටගත්,-0.0004098855258853384
2564,කතාද,-0.0004112787425288505
2659,කමටත්,-0.0004305243318975167
11828,සහබාගි,-0.00043812306185197786
878,අවසානෙදි,-0.00044576754035622327
934,අසරන,-0.00044576754035622327
3334,කීකරුකමට,-0.00044576754035622327
4020,ගුනයහපත්,-0.00044576754035622327
4037,ගෙ,-0.00044576754035622327
4621,තමනුත්,-0.00044576754035622327
4889,තීරන,-0.00044576754035622327
5126,දරුවනුත්,-0.00044576754035622327
5677,දෙමාපියන්ගෙ,-0.00044576754035622327
8268,බිහිකරන,-0.00044576754035622327
11813,සහකරුත්,-0.00044576754035622327
13130,ළමයින්ගෙ,-0.00044576754035622327
3937,ගෑණුන්ට,-0.00045350791334271506
4956,තේරුම්ගන්නවත්,-0.00045350791334271506
8157,බැනලා,-0.00045350791334271506
11687,සම්බන්ධකම්,-0.00045350791334271506
953,අසාර්තකයින්,-0.0004669765969401811
1100,ආත්මාභිමානය,-0.0004669765969401811
1847,උදුරගන්න,-0.0004669765969401811
3390,කුලගෝත්‍ර,-0.0004669765969401811
4362,ජයග්‍රහණ,-0.0004669765969401811
5400,දිරවගන්න,-0.0004669765969401811
6552,නොවුණා,-0.0004669765969401811
6989,ප්‍රකට,-0.0004669765969401811
7313,පැවත,-0.0004669765969401811
8326,බුරු,-0.0004669765969401811
8889,මානුෂික,-0.0004669765969401811
9109,මිනුම්,-0.0004669765969401811
10488,වර්ගීකරණ,-0.0004669765969401811
10556,වසම්,-0.0004669765969401811
10657,වාසිකම්,-0.0004669765969401811
10679,වැට-මායිම්,-0.0004669765969401811
10830,වැසියෝ,-0.0004669765969401811
1365,ඇඳල,-0.0004831108096465445
1488,ඉංන්ගත,-0.0004831108096465445
1579,ඉන්දිදී,-0.0004831108096465445
2499,කට්ටියව,-0.0004831108096465445
2915,කළමනාකරුවන්ට,-0.0004831108096465445
9295,මෙහම,-0.0004831108096465445
11827,සහබගිකරගන්න,-0.0004831108096465445
13099,හෝටලේ,-0.0004831108096465445
4087,ගෙනෙන,-0.0005091971336243219
998,අහාර,-0.0005099582579904593
1520,ඉඩහැර,-0.0005099582579904593
1667,ඉල්ලමින්,-0.0005099582579904593
4383,ජර්මනියේත්,-0.0005099582579904593
8501,භෝගයක්,-0.0005099582579904593
9127,මිලවල්,-0.0005099582579904593
10090,ලබාදෙමින්,-0.0005099582579904593
10094,ලභාදෙන,-0.0005099582579904593
10135,ලාභය,-0.0005099582579904593
11250,වෙන්නට,-0.0005099582579904593
11310,වෙළඳ,-0.0005099582579904593
11826,සහනාධාර,-0.0005099582579904593
3480,කෙසේද,-0.000549853770569838
3040,කාරයන්ගේ,-0.0005753524450505606
4475,ජීවිතයෙන්,-0.0005753524450505606
6706,පදිනවා,-0.0005753524450505606
7284,පැදවීම,-0.0005753524450505606
7990,බලදරින්,-0.0005753524450505606
9933,රුපියලක්,-0.0005753524450505606
2400,ඔසරිය,-0.0006110764678075258
3529,කොණ්ඩය,-0.0006110764678075258
4043,ගෙඩියකත්,-0.0006110764678075258
6842,පල්ලෙහාට,-0.0006110764678075258
6879,පවිත්‍රා,-0.0006110764678075258
7935,බදිනවා,-0.0006110764678075258
7937,බදින්නෙත්,-0.0006110764678075258
11054,විලාශය,-0.0006110764678075258
12035,සැළකිළිමත්,-0.0006110764678075258
13169,‍බෝරිච්චි,-0.0006110764678075258
8293,බුද්දිමත්,-0.0006302194195461617
9194,මුලාශ්‍රයක,-0.0006302194195461617
9849,රාවණා,-0.0006302194195461617
10645,වාල්මිකී,-0.0006302194195461617
474,අනුහසට,-0.000631908433980304
475,අනුහස්,-0.000631908433980304
476,අනුහස්ද,-0.000631908433980304
3483,කෙහෙම්මල්,-0.000631908433980304
3819,ගහනකොට,-0.000631908433980304
4131,ගොඩනගාගෙන,-0.000631908433980304
5846,දොඩවනවා,-0.000631908433980304
8180,බැරිඋනා,-0.000631908433980304
8665,මනොරාජ්‍යයන්,-0.000631908433980304
8997,මැරෙනකොට,-0.000631908433980304
12181,සියගණන්,-0.000631908433980304
2226,එළඹෙන්න,-0.0006460629984729607
3053,කාර්යය,-0.0006460629984729607
3640,කෝප්පයක්,-0.0006460629984729607
4680,තරුණියන්,-0.0006460629984729607
4958,තේරුම්නොගත්,-0.0006460629984729607
5343,දික්කසාද,-0.0006460629984729607
8159,බැන්දාම,-0.0006460629984729607
10132,ලාබාල,-0.0006460629984729607
10458,වයසකට,-0.0006460629984729607
11062,විවාහක,-0.0006460629984729607
12705,හැඩගැහෙන්න,-0.0006460629984729607
13138,ළමයෙකුට,-0.0006460629984729607
3127,කැම,-0.0006811303618294888
10930,විදුලිබල,-0.0006811303618294888
12024,සැලැස්මක්,-0.0006811303618294888
303,අදහනවා,-0.0006832655460692099
1264,ඇඟිල්ල,-0.0006832655460692099
7116,ප්‍රායෝගිකව,-0.0006832655460692099
1705,ඉස්කෝලේ,-0.0007474680068251076
2260,ඒකෙ,-0.0007742403250361905
2508,කටේ,-0.0007742403250361905
9896,රැළට,-0.0007742403250361905
9592,යැයි,-0.0007749527862819492
7086,ප්‍රශ්ණය,-0.0007781182677197411
277,අතිරිකත්ත,-0.0007827224565291473
325,අදායමෙන්,-0.0007827224565291473
1021,අාදායමෙන්,-0.0007827224565291473
2697,කරගැනීමක්,-0.0007827224565291473
2912,කළමණාකර,-0.0007827224565291473
3256,කියවෙන්නෙ,-0.0007827224565291473
5105,දර්ශකයත්,-0.0007827224565291473
5430,දිහාවත්,-0.0007827224565291473
6271,නිරන්තර,-0.0007827224565291473
7038,ප්‍රදේශවල,-0.0007827224565291473
7055,ප්‍රමාණයක්,-0.0007827224565291473
7071,ප්‍රයෝජනයට,-0.0007827224565291473
7838,පොදක්,-0.0007827224565291473
8100,බහුතරයකට,-0.0007827224565291473
8341,බෙදීයාමේ,-0.0007827224565291473
9193,මුලාශ්‍ර,-0.0007827224565291473
10393,වතුරින්,-0.0007827224565291473
11103,විෂමතාවය,-0.0007827224565291473
11429,ෂෙලාන්සියුස්,-0.0007827224565291473
2389,ඔවු,-0.0008060083425687492
3009,කාන්තාරෙන්,-0.0008060083425687492
3015,කාන්තාවන්ගේ,-0.0008060083425687492
4114,ගේන,-0.0008060083425687492
4258,චීනුන්ට,-0.0008060083425687492
4472,ජීවිතයත්,-0.0008060083425687492
5063,දන්දීලා,-0.0008060083425687492
5215,දාන්නා,-0.0008060083425687492
9666,යොදවනවා,-0.0008060083425687492
11454,සංචාරකයන්ගේ,-0.0008060083425687492
11595,සනසපු,-0.0008060083425687492
665,අමාත්‍යාංශයටත්,-0.0008213201074135615
1397,ඇමැතිතුමාට,-0.0008213201074135615
4034,ගුහාවක්,-0.0008213201074135615
4829,තිබෙනවාටත්,-0.0008213201074135615
4841,තියනවාද,-0.0008213201074135615
4965,තේරෙයි,-0.0008213201074135615
5703,දෙයම,-0.0008213201074135615
10022,ලංගමයට,-0.0008213201074135615
3074,කාලයක්ද,-0.0008374040651057809
3162,කෑගසන,-0.000856125426295098
2520,කඩවලටත්,-0.0008639710321665261
2522,කඩවලින්,-0.0008639710321665261
3444,කෙනෙකුගෙන්,-0.0008639710321665261
3688,ගත්තහම,-0.0008639710321665261
4742,තායිලන්තයේ,-0.0008639710321665261
6887,පවුලත්,-0.0008639710321665261
8514,මක්,-0.0008639710321665261
8782,මහත්තුරුන්ගේ,-0.0008639710321665261
9093,මිනිහටත්,-0.0008639710321665261
10516,වලං,-0.0008639710321665261
11434,සංකල්පය,-0.0008639710321665261
12847,හිතයිෂීන්,-0.0008639710321665261
13150,ෆුඩ්,-0.0008639710321665261
305,අදහන්නේ,-0.000865558962527894
856,අවවාද,-0.000882109467263503
1108,ආදර,-0.000882109467263503
1700,ඉවසීමෙන්,-0.000882109467263503
2924,කළාට,-0.000882109467263503
3637,කෝප,-0.000882109467263503
4052,ගෙදරදීම,-0.000882109467263503
4676,තරුණවියේ,-0.000882109467263503
4743,තාරුණ්‍ය,-0.000882109467263503
5238,දාහතේ,-0.000882109467263503
5684,දෙමින්,-0.000882109467263503
6168,නැවත්වීමට,-0.000882109467263503
6946,පළකරනවා,-0.000882109467263503
7045,ප්‍රබුද්ධ,-0.000882109467263503
7869,පොලිසියේදී,-0.000882109467263503
8035,බලහත්කාරයෙන්,-0.000882109467263503
9578,යාමෙන්,-0.000882109467263503
9670,යොදා,-0.000882109467263503
11006,වියට,-0.000882109467263503
11070,විවෘතව,-0.000882109467263503
12671,හාස්‍යට,-0.000882109467263503
12921,හිමිහිට,-0.000882109467263503
674,අමාරුවෙ,-0.0008915350807124465
883,අව්වටයි,-0.00089900064798862
6340,නිෂ්පාදන,-0.00089900064798862
10823,වැස්සටයි,-0.00089900064798862
10892,විතරයිනේ,-0.00089900064798862
12697,හැටහුටමාරක්,-0.00089900064798862
10918,විදින්නේ,-0.000899543265973742
10971,විනෝද,-0.0009010233080985041
621,අමතර,-0.0009080248689246808
1183,ආයෝජිත,-0.0009080248689246808
2657,කමක්නැහැ,-0.0009080248689246808
3068,කාලගුණයක්,-0.0009080248689246808
3886,ගැනිය,-0.0009080248689246808
4979,තොටුපොළක්,-0.0009080248689246808
7023,ප්‍රතිලාභය,-0.0009080248689246808
7110,ප්‍රාග්ධනයට,-0.0009080248689246808
7630,පුදුමසහගතයි,-0.0009080248689246808
8932,මාසෙකට,-0.0009080248689246808
11912,සාක්කුවෙන්,-0.0009080248689246808
12290,සුදුහුණු,-0.0009080248689246808
971,අහ,-0.0009200230739573169
1418,ඇරියාට,-0.0009200230739573169
1967,උස්සලා,-0.0009200230739573169
2203,එසැනින්ම,-0.0009200230739573169
2294,ඔට්ටුවක්,-0.0009200230739573169
3594,කොස්ස,-0.0009200230739573169
4441,ජිවිතෙන්,-0.0009200230739573169
4966,තේරේවි,-0.0009200230739573169
5551,දුවලාව,-0.0009200230739573169
7594,පුතාලාව,-0.0009200230739573169
9177,මුරණ්ඩු,-0.0009200230739573169
10231,ලුණුඅඹුල්,-0.0009200230739573169
10975,විඳපු,-0.0009200230739573169
12010,සැමියාගේ,-0.0009200230739573169
13135,ළමයින්ව,-0.0009200230739573169
10069,ලබන,-0.000953016651423128
3729,ගනුදෙනු,-0.0009631149518383885
1198,ආරම්භයක්,-0.0010015847135526905
2830,කලහැකි,-0.0010015847135526905
3572,කොරියන්කාරයෝ,-0.0010015847135526905
4256,චීන්නුන්ට,-0.0010015847135526905
5381,දියණිය,-0.0010015847135526905
6545,නොවැලැක්විය,-0.0010015847135526905
7436,පියනගන්න,-0.0010015847135526905
8211,බැලූ,-0.0010015847135526905
8517,මගක,-0.0010015847135526905
10449,වපරැහින්,-0.0010015847135526905
12159,සිදුවුනත්,-0.0010015847135526905
3393,කුලමල,-0.001077282962930171
3412,කූඩු,-0.001077282962930171
4596,තන්ත්‍රය,-0.001077282962930171
10963,විනාශවෙලා,-0.001077282962930171
3197,කියනවද?,-0.0010824244552139798
4100,ගෙවල,-0.0010824244552139798
4350,ජනාධිපතිවරණෙට,-0.0010824244552139798
4978,තොටුපොලයි,-0.0010824244552139798
8155,බැදුම්කර,-0.0010824244552139798
10505,වරායයි,-0.0010824244552139798
3704,ගන්නකොට,-0.0010996231297939283
10177,ලැබේ,-0.0011920603729071735
2266,ඒගොල්ලන්ට,-0.0011997604835181828
337,අදින්නෙත්,-0.0012221529356150516
4147,ගොදුරු,-0.0012296565776560152
5333,දෑ,-0.0012299502203374246
6481,නොතිබුන,-0.0012299502203374246
7835,පොතපතේ,-0.0012299502203374246
10451,වපුරන්න,-0.0012299502203374246
10752,වැඩිහරියකට,-0.0012299502203374246
12754,හැමදීකදිම,-0.0012299502203374246
9540,යහ,-0.0012354255503708436
209,අඩිය,-0.0012565754075275534
2146,එයාලටම,-0.0012565754075275534
2511,කඩන්,-0.0012565754075275534
3171,කෑලි,-0.0012565754075275534
3565,කොයිවෙලේ,-0.0012565754075275534
7168,පානදුර,-0.0012565754075275534
8471,භාර,-0.0012565754075275534
10589,වහලේ,-0.0012565754075275534
11804,සවුත්තුයි,-0.0012565754075275534
12928,හිරිකිතයි,-0.0012565754075275534
2991,කාගෙන්ද,-0.0013080069874339155
4336,ජනමතයට,-0.0013080069874339155
10183,ලැයිස්තුවක්,-0.0013080069874339155
10764,වැදලා,-0.0013080069874339155
1796,උත්සහ,-0.001349086064203684
1928,උපුල්,-0.0013599618307283668
2548,කණුව,-0.0013622607236589777
1747,උකස්,-0.0013625222603368095
2574,කතාවනේ,-0.0013625222603368095
3206,කියන්නත්,-0.0013625222603368095
4246,චිනාගෙන්,-0.0013625222603368095
4561,ණයකාරයෝ,-0.0013625222603368095
5476,දුක්විඳලා,-0.0013625222603368095
6384,නුපන්,-0.0013625222603368095
9725,රජින්ද,-0.0013625222603368095
1739,ඊර්ෂ්‍යාවල්,-0.0013926118475560498
2061,එට්කා,-0.0013926118475560498
2127,එමනිසා,-0.0013926118475560498
4083,ගෙනියන,-0.0013926118475560498
4612,තමන්ගෙ,-0.0013926118475560498
5857,දොස්තරලගෙ,-0.0013926118475560498
7109,ප්‍රහාරය,-0.0013926118475560498
7457,පිරිමහගන්න,-0.0013926118475560498
10491,වර්ජනයට,-0.0013926118475560498
12994,හෙළන්න,-0.0013926118475560498
11565,සතුන්ගෙන්,-0.0013957054001199848
10288,ලෝකෙ,-0.0014304679734724972
7085,ප්‍රශ්ණ,-0.001431393263027498
814,අලියෙකුට,-0.0014688135413629066
1775,උඩවලවේ,-0.0014688135413629066
4900,තුන,-0.0014688135413629066
5179,දහයක,-0.0014688135413629066
6448,නොකරයි,-0.0014688135413629066
8992,මැරුවා,-0.0014688135413629066
10696,වැටෙන්,-0.0014688135413629066
13123,ළමයව,-0.0014688135413629066
6818,පරිස්සන්,-0.0015189420987738063
12985,හෙල්මට්,-0.0015189420987738063
7227,පාලා,-0.001574308616609004
3023,කාමය,-0.0015776027805173515
7465,පිරිමින්ව,-0.0015776027805173515
10413,වනචරයින්,-0.0015776027805173515
1355,ඇදුමින්,-0.0015878325384386927
1128,ආදරේට,-0.001613707075264502
1789,උත්තරේ,-0.001613707075264502
3192,කියද්දි,-0.001613707075264502
6458,නොකියා,-0.001613707075264502
7504,පිලිසියට,-0.001613707075264502
2626,කපටියෙක්,-0.0016597086369954874
2944,ක්ෂේත්‍රයේ,-0.0016597086369954874
9122,මිලකට,-0.0016597086369954874
10297,ලෝභ,-0.0016597086369954874
10944,විදේශිකයො,-0.0016597086369954874
12050,සෑහෙන්න,-0.0016597086369954874
12305,සුපිරිම,-0.0016597086369954874
526,අපහසු,-0.0016818216943776968
1828,උද්ඝා්ෂණය,-0.0016818216943776968
1832,උද්ඝෝෂණයක්,-0.0016818216943776968
4747,තාවයට,-0.0016818216943776968
6265,නියෝගයක්,-0.0016818216943776968
6474,නොතකන්න,-0.0016818216943776968
6596,පක්ෂයක,-0.0016818216943776968
8134,බාවය,-0.0016818216943776968
11093,විශ්‍ව,-0.0016818216943776968
11194,වුයේ,-0.0016818216943776968
11410,ශිෂ්‍ය,-0.0016818216943776968
12232,සිසුන්ට,-0.0016818216943776968
938,අසවලා,-0.0016830968788819625
2768,කරවනාවා,-0.0016830968788819625
5806,දේශපලයකයෝ,-0.0016830968788819625
7375,පිටවුනු,-0.0016830968788819625
2169,එල්ලන්,-0.0016902879205992006
3632,කෝටියක,-0.0016902879205992006
4047,ගෙදරකට,-0.0016902879205992006
4595,තනපටේ,-0.0016902879205992006
5092,දම්වැළ,-0.0016902879205992006
7952,බඳිනවා,-0.0016902879205992006
7954,බඳින්නේ,-0.0016902879205992006
8079,බවලත්තු,-0.0016902879205992006
8160,බැන්දේ,-0.0016902879205992006
8921,මාලයක්,-0.0016902879205992006
9385,මොකොටද,-0.0016902879205992006
9795,රන්මාල,-0.0016902879205992006
10043,ලක්‍ෂයක්,-0.0016902879205992006
10192,ලිපිකාරිණිය,-0.0016902879205992006
565,අපිද,-0.001708061901374101
720,අයිතිකාරයන්ට,-0.001708061901374101
1353,ඇදුමක්,-0.001708061901374101
1848,උදුරාගත්ත,-0.001708061901374101
1938,උරුමක්කාරයන්ට,-0.001708061901374101
2076,එතරම්ම,-0.001708061901374101
2164,එලවල,-0.001708061901374101
2410,ඔහුන්ට,-0.001708061901374101
2598,කනගාටුවක්,-0.001708061901374101
2678,කමෙන්න්ම,-0.001708061901374101
2829,කලහම,-0.001708061901374101
3152,කැලේට,-0.001708061901374101
3153,කැලේත්,-0.001708061901374101
5221,දාමරික,-0.001708061901374101
6028,නවීන,-0.001708061901374101
7251,පාහර,-0.001708061901374101
7393,පිටුවහල්,-0.001708061901374101
9045,මින්ස්සුන්ව,-0.001708061901374101
9059,මිනිස්සුද?,-0.001708061901374101
9542,යහපත,-0.001708061901374101
10414,වනචාරියෝ,-0.001708061901374101
10768,වැද්දෝ,-0.001708061901374101
847,අවබෝධය,-0.0017214206052182952
1554,ඉදිරිපත්වන,-0.0017214206052182952
6272,නිරපරාදයේ,-0.0017214206052182952
6277,නිර්දෝෂී,-0.0017214206052182952
10091,ලබා‍,-0.0017214206052182952
10607,ව්‍යාජ,-0.0017214206052182952
11479,සංවිධානයවූ,-0.0017214206052182952
12662,හාමුදුවෝ,-0.0017214206052182952
3039,කාරයන්,-0.0017600512962241423
6476,නොතකා,-0.0017600512962241423
6926,පහරන්නන්,-0.0017600512962241423
7654,පුර්වාදර්ශයේ,-0.0017600512962241423
8463,භයානක,-0.0017600512962241423
12454,සොරුන්,-0.0017600512962241423
12871,හිතුවක්කාර,-0.0018021325412208198
6085,නාස්තිකාර,-0.0018160497378493616
694,අයකිරීම,-0.0018492339672033942
1576,ඉන්දවලා,-0.0018492339672033942
2295,ඔඩොක්කුවෙත්,-0.0018492339672033942
2562,කතාකරොත්,-0.0018492339672033942
3545,කොන්දට,-0.0018492339672033942
3746,ගමනාන්තයේ,-0.0018492339672033942
3985,ගිහාම,-0.0018492339672033942
4355,ජම්පින්,-0.0018492339672033942
5531,දුරක්,-0.0018492339672033942
6018,නවත්වන්නේ,-0.0018492339672033942
6626,පටවලා,-0.0018492339672033942
8092,බස්සනවා,-0.0018492339672033942
10769,වැදිලා,-0.0018492339672033942
12240,සී,-0.0018492339672033942
11915,සාක්ෂියක්,-0.001860169639883586
192,අගෝස්තුම,-0.00187164046363185
409,අනාගතේ,-0.00187164046363185
431,අනිවාර්යයි,-0.00187164046363185
751,අරක,-0.00187164046363185
2191,එවුන්ගෙන්,-0.00187164046363185
2934,කළෙත්,-0.00187164046363185
6794,පරිඝනක,-0.00187164046363185
